ID,Title,Price,Currency,Available Quantity,Sold Quantity,Permalink,Brand ID,Brand Value,Units per Pack ID,Units per Pack Value,GTIN ID,GTIN Value,Seller ID,Seller Nickname,Installments Quantity,Installments Amount,Installments Rate,Installments Currency ID
MLB2115361808,Filtro + Pre Filtro Puricador Soft Everest Original,169.39,BRL,1,,https://produto.mercadolivre.com.br/MLB-2115361808-filtro-pre-filtro-puricador-soft-everest-original-_JM,BRAND,Everest,UNITS_PER_PACK,2,GTIN,,38335512,URUFRIO,12,16.46,16.64,BRL
MLB1001110792,Kit 5 Refil P/ Purificador Soft Everest Prolife - 1013,212.55,BRL,50,,https://produto.mercadolivre.com.br/MLB-1001110792-kit-5-refil-p-purificador-soft-everest-prolife-1013-_JM,BRAND,Planeta Água,,,GTIN,7898614781995,218223270,SUPERFILTERFILTROS,12,20.66,16.64,BRL
MLB4419376448,Refil Purifika Compatível C/ Everest + 2 Metros De Mangueira,47.98,BRL,1,,https://produto.mercadolivre.com.br/MLB-4419376448-refil-purifika-compativel-c-everest-2-metros-de-mangueira-_JM,BRAND,Policarbon compatível everest,UNITS_PER_PACK,1,,,267349645,MAGAZINE LIMAPORTES,12,4.65,16.34,BRL
MLB2795675396,Refil Filtro Pro Life Purificador Soft Everest Compatível,38,BRL,150,,https://produto.mercadolivre.com.br/MLB-2795675396-refil-filtro-pro-life-purificador-soft-everest-compativel-_JM,BRAND,Everest,UNITS_PER_PACK,1,,,629089783,MAKFREEZER 2020,12,3.68,16.34,BRL
MLB4651986352,"Refil Do Filtro Soft Everest, Plus, Star, Fit, Slim E Baby",69.9,BRL,1,,https://www.mercadolivre.com.br/refil-do-filtro-soft-everest-plus-star-fit-slim-e-baby/p/MLB27382895,BRAND,Hidrofiltros,,,GTIN,7896811128889,359331187,PURIFICAR COMÉRCIO,3,23.3,0,BRL
MLB4750915176,Refil Filtro Purificador Compatível Pro-se 2x1 Acquabios Cor Branco,36.9,BRL,1,,https://www.mercadolivre.com.br/refil-filtro-purificador-compativel-pro-se-2x1-acquabios-cor-branco/p/MLB27078679,BRAND,Acquabios,UNITS_PER_PACK,1,GTIN,7898585360465,455252169,JSHOP DISTRIBUIDORA,3,12.3,0,BRL
MLB3126058868,Kit 2 Pré Filtro Refil Original Soft Everest Envio Imediato ,49.9,BRL,100,,https://produto.mercadolivre.com.br/MLB-3126058868-kit-2-pre-filtro-refil-original-soft-everest-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898585363787,326479469,TENERIFE EVT,3,16.63,0,BRL
MLB970646191,Filtro Soft Everest Original + 1 (uma) Mangueira - 2m,142.99,BRL,5000,,https://produto.mercadolivre.com.br/MLB-970646191-filtro-soft-everest-original-1-uma-mangueira-2m-_JM,BRAND,SOFT BY EVERST,,,,,205042414,LOJA SOFT,12,13.9,16.64,BRL
MLB4295013866,Cartucho Recarregável 9 3/4  Completo Zeólita Remove Ferro,133.87,BRL,1,,https://produto.mercadolivre.com.br/MLB-4295013866-cartucho-recarregavel-9-34-completo-zeolita-remove-ferro-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,13.01,16.64,BRL
MLB2603690428,Kit 3 Refis Filtro Para Purificador Soft Everest Premium,118.32,BRL,100,,https://produto.mercadolivre.com.br/MLB-2603690428-kit-3-refis-filtro-para-purificador-soft-everest-premium-_JM,BRAND,Planeta Água,UNITS_PER_PACK,3,GTIN,7898479253897,227873124,REI MENORPRECO,12,11.5,16.64,BRL
MLB3287795988,Filtro Refil Purif. Bebed. Soft Evereste Comp.(kit C/6 Unid),226.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3287795988-filtro-refil-purif-bebed-soft-evereste-compkit-c6-unid-_JM,BRAND,Purifika,UNITS_PER_PACK,1,,,6369894,SPACE REFRIGERAÇÃO.,7,32.41,0,BRL
MLB3212070486,Refil Acquabios Soft Everest Pro Se 2 Em 1,37.99,BRL,100,,https://produto.mercadolivre.com.br/MLB-3212070486-refil-acquabios-soft-everest-pro-se-2-em-1-_JM,BRAND,Acquabios,,,GTIN,7898585360465,1296707194,NEWFUSION,3,12.66,0,BRL
MLB4147899088,2 Refis Soft Everest Original - Kit Mangueira Envio Imediato,189,BRL,1,,https://produto.mercadolivre.com.br/MLB-4147899088-2-refis-soft-everest-original-kit-mangueira-envio-imediato-_JM,BRAND,Soft,,,GTIN,7898585363787,315117650,CLARITTY,6,31.5,0,BRL
MLB3660088263,Refil Filtro Hidrofiltros Compat Purificador Soft Everest,32.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-3660088263-refil-filtro-hidrofiltros-compat-purificador-soft-everest-_JM,BRAND,Hidrofiltros Compat. Soft,UNITS_PER_PACK,1,,,177954169,OLIMPPO,12,3.19,16.34,BRL
MLB3126065712,Kit 2 Pré Filtro Refil Original Soft Everest Envio Imediato ,49.9,BRL,100,,https://produto.mercadolivre.com.br/MLB-3126065712-kit-2-pre-filtro-refil-original-soft-everest-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898585363787,207483219,MAJU UTILIDADESDOMESTICAS,3,16.63,0,BRL
MLB4348648054,2x Filtro Refil Purifika Compatível Purificador Soft Everest,59.38,BRL,1,,https://produto.mercadolivre.com.br/MLB-4348648054-2x-filtro-refil-purifika-compativel-purificador-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,GTIN,7010639779522,133566193,24HORASFILTROSLOJA,12,5.77,16.64,BRL
MLB3678994183,Kit 2 Refil Hidrofiltros Compatível Purificador Soft,119.9,BRL,1,,https://www.mercadolivre.com.br/kit-2-refil-hidrofiltros-compativel-purificador-soft/p/MLB36475742,BRAND,Hidrofiltros Compat. Soft,UNITS_PER_PACK,2,GTIN,7894989102021,177954169,OLIMPPO,12,11.65,16.64,BRL
MLB3503108623,Refil Ef Polifil 500a Compátivel Soft Everest Star Plus Flat,47.7,BRL,50000,,https://produto.mercadolivre.com.br/MLB-3503108623-refil-ef-polifil-500a-compativel-soft-everest-star-plus-flat-_JM,BRAND,Ef- Elementos Filtrantes,UNITS_PER_PACK,1,,,47024000,MUNDIAL FILTROS.,12,4.62,16.34,BRL
MLB2119676845,Kit 3 Refil Filtro Purificador Água Soft Everest Flat Baby,121.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2119676845-kit-3-refil-filtro-purificador-agua-soft-everest-flat-baby-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7892449401523,4606655,24HORASHOP,4,30.5,0,BRL
MLB3050464308,Kit Refil Soft 2 Em 1 E Pré Filtro Original Soft Everest  ,134.9,BRL,250,,https://produto.mercadolivre.com.br/MLB-3050464308-kit-refil-soft-2-em-1-e-pre-filtro-original-soft-everest-_JM,BRAND,Soft Everest,UNITS_PER_PACK,2,GTIN,7898077620336,315117650,CLARITTY,4,33.72,0,BRL
MLB4151018542,Registro Para Mangueira Compatível Com Purificador Soft,48.58,BRL,250,,https://www.mercadolivre.com.br/registro-para-mangueira-compativel-com-purificador-soft/p/MLB27860149,BRAND,24 Horas Filtros,UNITS_PER_PACK,1,GTIN,7010639780740,4606655,24HORASHOP,12,4.71,16.34,BRL
MLB3718757279,Kit 03 Refis Planeta Água Pro Life Compatível Soft Everest*,119.33,BRL,250,,https://produto.mercadolivre.com.br/MLB-3718757279-kit-03-refis-planeta-agua-pro-life-compativel-soft-everest-_JM,BRAND,Planeta Água Original,UNITS_PER_PACK,3,GTIN,7898614781995,60490075,TD CONSTRUÇÃO,3,39.78,0,BRL
MLB4294969356,Cartucho Recarregável 20  Big Blue Com Resina Mista Mb400,228.89,BRL,500,,https://produto.mercadolivre.com.br/MLB-4294969356-cartucho-recarregavel-20-big-blue-com-resina-mista-mb400-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,22.25,16.64,BRL
MLB2119652205,Kit 4 Filtro Refil Purificador Água Compatível Soft Everest,149.98,BRL,200,,https://produto.mercadolivre.com.br/MLB-2119652205-kit-4-filtro-refil-purificador-agua-compativel-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,4,GTIN,7892449401493,4606655,24HORASHOP,4,37.49,0,BRL
MLB4484615892,Filtro Refil Compatível Soft Everest 2em1 Purificador Água,30.58,BRL,1,,https://produto.mercadolivre.com.br/MLB-4484615892-filtro-refil-compativel-soft-everest-2em1-purificador-agua-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403718,133566193,24HORASFILTROSLOJA,12,2.96,16.34,BRL
MLB1267257987,Kit 2 Refil P/ Purificador Soft Everest Pro Life - 1013,109.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-1267257987-kit-2-refil-p-purificador-soft-everest-pro-life-1013-_JM,BRAND,Planeta Água,,,GTIN,7898614781995,257753031,PURIFIQUE.COM.BR,3,36.63,0,BRL
MLB4690273596,Kit 8 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico Cor Branco,1159.97,BRL,100,,https://www.mercadolivre.com.br/kit-8-refis-plissado-20-absoluto-022-micras-bacteriologico-cor-branco/p/MLB36890229,BRAND,Royal B & B,UNITS_PER_PACK,2,GTIN,7896785140047,1562763402,ROYALCOMMERCE,12,112.46,16.34,BRL
MLB1172893070,4 Filtro Refil Purificador Kit  Bebedouro Soft Everest Star,149.99,BRL,500,,https://produto.mercadolivre.com.br/MLB-1172893070-4-filtro-refil-purificador-kit-bebedouro-soft-everest-star-_JM,BRAND,WFS,UNITS_PER_PACK,4,,,63322040,FILTRAR FILTROS-ACESSÓRIOS,12,14.58,16.64,BRL
MLB4040497472,Refil Filtro Vela Compatível Com Slim Fit Baby Everest Flat,39.79,BRL,1,,https://produto.mercadolivre.com.br/MLB-4040497472-refil-filtro-vela-compativel-com-slim-fit-baby-everest-flat-_JM,BRAND,Royal B & B,UNITS_PER_PACK,1,,,1097334748,BMCOMMERCE,12,3.86,16.34,BRL
MLB3253313585," Refil Compatível  Soft Everest , Star , Fit, Baby , Plus",29.49,BRL,100,,https://produto.mercadolivre.com.br/MLB-3253313585-refil-compativel-soft-everest-star-fit-baby-plus-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,,,345517938,MI5146449,12,2.86,16.34,BRL
MLB3278590648,Refil Filtro Para Purificador De Água Soft Everest Kit 3,130,BRL,50,,https://produto.mercadolivre.com.br/MLB-3278590648-refil-filtro-para-purificador-de-agua-soft-everest-kit-3-_JM,BRAND,Planeta Água,,,,,629089783,MAKFREEZER 2020,12,12.64,16.64,BRL
MLB3265818685,Filtro Refil  Compatível  Soft Everest Slim Fit Baby Star,29.49,BRL,50,,https://produto.mercadolivre.com.br/MLB-3265818685-filtro-refil-compativel-soft-everest-slim-fit-baby-star-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,,,345517938,MI5146449,12,2.86,16.34,BRL
MLB3689152337,Refil Filtro + Registro Purificador Soft Everest Original,149.77,BRL,1,,https://produto.mercadolivre.com.br/MLB-3689152337-refil-filtro-registro-purificador-soft-everest-original-_JM,BRAND,Everest,UNITS_PER_PACK,1,,,38335512,URUFRIO,12,14.56,16.64,BRL
MLB3503189537,Filtro Máquina Gelo Compativel Soft Everest + 2 Refil Extra,242,BRL,5000,,https://produto.mercadolivre.com.br/MLB-3503189537-filtro-maquina-gelo-compativel-soft-everest-2-refil-extra-_JM,BRAND,EF -,UNITS_PER_PACK,1,,,47024000,MUNDIAL FILTROS.,8,30.25,0,BRL
MLB2603709212,Kit 4 Refis Filtro Para Purificador Soft Everest Premium,140.73,BRL,50,,https://produto.mercadolivre.com.br/MLB-2603709212-kit-4-refis-filtro-para-purificador-soft-everest-premium-_JM,BRAND,Planeta Água,UNITS_PER_PACK,4,GTIN,7894249304752,227873124,REI MENORPRECO,12,13.68,16.64,BRL
MLB2824151412,Kit 2 Refil Filtro Purificador Compatível Soft Everest 2x1,69.8,BRL,500,,https://produto.mercadolivre.com.br/MLB-2824151412-kit-2-refil-filtro-purificador-compativel-soft-everest-2x1-_JM,BRAND,Acquabios,,,GTIN,7898585360465,118596882,ALCATEIA VENDAS,12,6.78,16.64,BRL
MLB3314170683,Refil Filtro Vela Purificador Soft Everest Original 5 Unid,435.1,BRL,50,,https://produto.mercadolivre.com.br/MLB-3314170683-refil-filtro-vela-purificador-soft-everest-original-5-unid-_JM,BRAND,Soft Everest Purificador Água Filtro,,,GTIN,7893971900041,835817588,BUENO ALIMENTOS,12,42.18,16.34,BRL
MLB4543295550,Refil Filtro Vela De Bebedouro Soft Everest Star / Fit /baby,54.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-4543295550-refil-filtro-vela-de-bebedouro-soft-everest-star-fit-baby-_JM,BRAND,Purifika,UNITS_PER_PACK,1,,,484378018,G.U.V.,12,5.34,16.64,BRL
MLB3322128629,Refil Filtro Para Purificador De Água Soft Everest Acquabios,44.97,BRL,1,,https://produto.mercadolivre.com.br/MLB-3322128629-refil-filtro-para-purificador-de-agua-soft-everest-acquabios-_JM,BRAND,Acquabios,UNITS_PER_PACK,1,GTIN,7898585360465,826196683,SHOPPING 1001,3,14.99,0,BRL
MLB4100155740,Refil Máquina Gelo Carvão Ativado  Compativel  Soft Everest,52.2,BRL,5000,,https://produto.mercadolivre.com.br/MLB-4100155740-refil-maquina-gelo-carvo-ativado-compativel-soft-everest-_JM,BRAND,EF - cbc 10 polegadas 9.3/4,UNITS_PER_PACK,1,GTIN,7799195740664,47024000,MUNDIAL FILTROS.,12,5.07,16.64,BRL
MLB3449491267,Kit 4 Refil Filtro Policarbon Universal Compatível Com Soft,119.7,BRL,5000,,https://produto.mercadolivre.com.br/MLB-3449491267-kit-4-refil-filtro-policarbon-universal-compativel-com-soft-_JM,BRAND,Policarbon,,,GTIN,7898945781930,1060519266,ROMAOSHEILA20220120230159,12,11.63,16.64,BRL
MLB3648815669,Filtro Refil Planeta Água Pro Life Compativel Soft Everest ,29.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3648815669-filtro-refil-planeta-agua-pro-life-compativel-soft-everest-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1200229065,RINAN ACABAMENTOS,12,2.9,16.34,BRL
MLB3488417353,Refil Para Filtro Purificador Soft Everest Prolife Ph+,44.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3488417353-refil-para-filtro-purificador-soft-everest-prolife-ph-_JM,BRAND,Planeta Água,,,,,458446402,HIDRAFILTER,3,14.97,0,BRL
MLB2017178865,Kit 3 Filtro Refil Purificador De Agua Soft + Chave P Troca,110.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2017178865-kit-3-filtro-refil-purificador-de-agua-soft-chave-p-troca-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,10.79,16.64,BRL
MLB4652237842,Refil Compatível Soft Everest Filtro Baby Slim Fit Star 6 Un,179.75,BRL,1,,https://www.mercadolivre.com.br/refil-compativel-soft-everest-filtro-baby-slim-fit-star-6-un/p/MLB28595929,BRAND,Hidrofiltros,,,GTIN,7896811128889,1106411617,CEUPURIFICADORES,12,17.47,16.64,BRL
MLB3050657323,Kit Refil Soft 2 Em 1 E Pré Filtro Original Soft Everest ,129.9,BRL,250,,https://produto.mercadolivre.com.br/MLB-3050657323-kit-refil-soft-2-em-1-e-pre-filtro-original-soft-everest-_JM,BRAND,Soft Everest,UNITS_PER_PACK,2,GTIN,7898077620336,326479469,TENERIFE EVT,4,32.48,0,BRL
MLB4237134398,Refil Filtro Wfs Compativel Com Purificador Soft By Everest,38.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-4237134398-refil-filtro-wfs-compativel-com-purificador-soft-by-everest-_JM,BRAND,WFS,,,,,707510282,MC-FILTROS,3,12.97,0,BRL
MLB3636823945,Kit 3 Refil Hidrofiltros Compatível Soft Everest Start Slim,125,BRL,1,,https://produto.mercadolivre.com.br/MLB-3636823945-kit-3-refil-hidrofiltros-compativel-soft-everest-start-slim-_JM,BRAND,Refil Filtro Hidrofiltros Compátivel Purificador Água Purificadores Soft Compativel Soft Everest Purificador SOFT STAR / SOFT SLIM / SOFT FLAT / SOFT FIT / SOFT PLUS Filtro similar refil 2 em 1,UNITS_PER_PACK,3,,,177954169,OLIMPPO,12,12.15,16.64,BRL
MLB4657859966,Refil Filtro Vela Purificador Soft Everest Original Kit 3 Un,248.31,BRL,50,,https://produto.mercadolivre.com.br/MLB-4657859966-refil-filtro-vela-purificador-soft-everest-original-kit-3-un-_JM,BRAND,Soft Everest Refil Filtro,UNITS_PER_PACK,3,GTIN,7894984100015,1742777311,MABCOMSHOP,12,24.14,16.64,BRL
MLB3664667789, Refil Filtro Wfs Compativel Purificador Soft Everest + Mg ,55.98,BRL,1,,https://produto.mercadolivre.com.br/MLB-3664667789-refil-filtro-wfs-compativel-purificador-soft-everest-mg-_JM,BRAND,WFS,UNITS_PER_PACK,1,,,267349645,MAGAZINE LIMAPORTES,12,5.44,16.64,BRL
MLB4792663978,Kit 12refis Plissado 20 Absoluto 0.22 Micras Bacteriológico Cor Branco,1680.99,BRL,50,,https://www.mercadolivre.com.br/kit-12refis-plissado-20-absoluto-022-micras-bacteriologico-cor-branco/p/MLB37751496,BRAND,Royal B & B,UNITS_PER_PACK,12,GTIN,7893305862151,568330522,ROYAL BEB,12,162.97,16.34,BRL
MLB1485580187, 6 Refil Filtro Para Máquina De Gelo Com Carvão Ativado ,291.33,BRL,5000,,https://produto.mercadolivre.com.br/MLB-1485580187-6-refil-filtro-para-maquina-de-gelo-com-carvo-ativado-_JM,BRAND,EF - CBC 10   POLEGADAS    - 9.3/4 ENCAIXE,UNITS_PER_PACK,1,,,47024000,MUNDIAL FILTROS.,9,32.37,0,BRL
MLB3507147989,Refil Filtro De Água 2 Em 1 Compatível Soft Everest Pró-se,43.7,BRL,100,,https://produto.mercadolivre.com.br/MLB-3507147989-refil-filtro-de-agua-2-em-1-compativel-soft-everest-pro-se-_JM,BRAND,Acquabios,,,GTIN,7898585360465,357205222,TM ACESSORIOS,12,4.24,16.34,BRL
MLB1152465977,3 Refil Purificador De Agua Bebedouro Soft Everest Promoção,120.99,BRL,500,,https://produto.mercadolivre.com.br/MLB-1152465977-3-refil-purificador-de-agua-bebedouro-soft-everest-promoco-_JM,BRAND,WFS,UNITS_PER_PACK,3,,,63322040,FILTRAR FILTROS-ACESSÓRIOS,12,11.76,16.64,BRL
MLB1183688247,Refil Filtro Purificador De Água Soft Everest Compatível ,37.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-1183688247-refil-filtro-purificador-de-agua-soft-everest-compativel-_JM,BRAND,Policarbon,,,GTIN,7898995447497,289164255,AOLAR,12,3.64,16.34,BRL
MLB3538381201,Refil Filtro Polar T33 Polipropileno Wp1000/2000,35.18,BRL,250,,https://produto.mercadolivre.com.br/MLB-3538381201-refil-filtro-polar-t33-polipropileno-wp10002000-_JM,BRAND,Royal B & B,,,,,1562763402,ROYALCOMMERCE,12,3.41,16.34,BRL
MLB4049622998,Kit 4 Refil Filtro Policarbon Universal Compatível Com Soft,116.75,BRL,5000,,https://produto.mercadolivre.com.br/MLB-4049622998-kit-4-refil-filtro-policarbon-universal-compativel-com-soft-_JM,BRAND,Policarbon,,,GTIN,7898945781930,471334924,TENDTUDOPRINCESINHA,12,11.35,16.64,BRL
MLB3503111561,Refil Polifil 500 Compativel Todos Purificador Soft Everest ,47.7,BRL,50000,,https://produto.mercadolivre.com.br/MLB-3503111561-refil-polifil-500-compativel-todos-purificador-soft-everest-_JM,BRAND,Ef- Elementos Filtrantes,UNITS_PER_PACK,1,,,47024000,MUNDIAL FILTROS.,12,4.62,16.34,BRL
MLB3653737325,Refil Compatível Soft Everest Alcalino Star Slim Fit Baby,220,BRL,1,,https://produto.mercadolivre.com.br/MLB-3653737325-refil-compativel-soft-everest-alcalino-star-slim-fit-baby-_JM,BRAND,Hoken,,,GTIN,7802902307682,835403897,PURASALUTEFILTROS,7,31.43,0,BRL
MLB3680422715,Kit Filtro Refil Compatível Bebedouro Ibbl Purificador Água,51.42,BRL,1,,https://www.mercadolivre.com.br/kit-filtro-refil-compativel-bebedouro-ibbl-purificador-agua/p/MLB35201246,BRAND,WFS,,,,,479634079,CARMONA MULTIMARCAS,3,17.14,0,BRL
MLB4181863208,Kit 4 Refil Polifil 500a Compátivel Purifcador Soft Everest ,218.99,BRL,50000,,https://produto.mercadolivre.com.br/MLB-4181863208-kit-4-refil-polifil-500a-compativel-purifcador-soft-everest-_JM,BRAND,EF Elementos Filtrantes,UNITS_PER_PACK,1,,,47024000,MUNDIAL FILTROS.,7,31.28,0,BRL
MLB1151879764,Filtro Refil Wfs008 Pure Flow Similar Soft By Everest,52.16,BRL,1,,https://produto.mercadolivre.com.br/MLB-1151879764-filtro-refil-wfs008-pure-flow-similar-soft-by-everest-_JM,BRAND,WFS,,,,,78734058,GRUPO FDMA,12,5.07,16.64,BRL
MLB3678747729,Kit 4 Filtro Refil Hf Sft Compatível Purificador By Everest Cor Branco,240,BRL,1,,https://www.mercadolivre.com.br/kit-4-filtro-refil-hf-sft-compativel-purificador-by-everest-cor-branco/p/MLB27079493,BRAND,Royal B & B,UNITS_PER_PACK,4,,,359331187,PURIFICAR COMÉRCIO,8,30,0,BRL
MLB3463550597,Kit 6 Filtros Refil Purificador De Agua Soft Everest Vela Cor Outro,244.62,BRL,50,,https://www.mercadolivre.com.br/kit-6-filtros-refil-purificador-de-agua-soft-everest-vela-cor-outro/p/MLB27378200,BRAND,Policarbon,,,GTIN,7010639779553,219324699,OLIST,8,30.58,0,BRL
MLB2927446751,Kit Refil Purificador Soft Everest + 2 Metros De Mangueira,56.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-2927446751-kit-refil-purificador-soft-everest-2-metros-de-mangueira-_JM,BRAND,PURIFICARE BRASIL,,,,,484746821,FILTROS COMPANY,12,5.53,16.64,BRL
MLB876495103,Kit 5 Filtros Refil Purificador Agua Soft Everest Frete Free,162.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-876495103-kit-5-filtros-refil-purificador-agua-soft-everest-frete-free-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7898945781930,4606655,24HORASHOP,12,15.84,16.64,BRL
MLB1849374957,Refil Planeta Água Pró Life Para Purificador Soft Everest,45,BRL,1,,https://produto.mercadolivre.com.br/MLB-1849374957-refil-planeta-agua-pro-life-para-purificador-soft-everest-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,GTIN,7898614781995,576070864,MRHOMELTDA,3,15,0,BRL
MLB3541496169,Cartucho Recarregável 20  Big Blue Carvão Ativado Tira Cloro,219.75,BRL,500,,https://produto.mercadolivre.com.br/MLB-3541496169-cartucho-recarregavel-20-big-blue-carvo-ativado-tira-cloro-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,21.36,16.64,BRL
MLB3894750244,Kit 2 Refil Compatível Purificador De Água Soft Everest,78.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3894750244-kit-2-refil-compativel-purificador-de-agua-soft-everest-_JM,BRAND,Soft Everest,UNITS_PER_PACK,2,,,834036893,GILVANIAFUMAGALLIUMBELINO,3,26.3,0,BRL
MLB2029697963,Kit 3 Filtro Refil Compatível Soft Everest 2em1 Purificador,78.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2029697963-kit-3-filtro-refil-compativel-soft-everest-2em1-purificador-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7010639781402,4606655,24HORASHOP,12,7.68,16.64,BRL
MLB4457635990,Refil Filtro P Purificador Compatível Soft Iso 9001 Pró Life Cor Branco,33.98,BRL,500,,https://www.mercadolivre.com.br/refil-filtro-p-purificador-compativel-soft-iso-9001-pro-life-cor-branco/p/MLB27079219,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7892449403763,133566193,24HORASFILTROSLOJA,12,3.29,16.34,BRL
MLB3449491245,Kit 4 Refil Filtro Policarbon Universal Compatível Com Soft,125,BRL,5000,,https://produto.mercadolivre.com.br/MLB-3449491245-kit-4-refil-filtro-policarbon-universal-compativel-com-soft-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,,,45096508,PANCADÃO ELETRÔNICOS,12,12.15,16.64,BRL
MLB3506379939,Refil De Água Purifika Compatível Purificador Everest ,33.75,BRL,1,,https://produto.mercadolivre.com.br/MLB-3506379939-refil-de-agua-purifika-compativel-purificador-everest-_JM,BRAND,Policarbon Do Brasil,UNITS_PER_PACK,1,,,1134849492,SANCFILL,12,3.27,16.34,BRL
MLB3715750127,6 Refil Compatível Pe10b Pe10x Filtro Electrolux Pappca20 Cor Branco,235.3,BRL,500,,https://www.mercadolivre.com.br/6-refil-compativel-pe10b-pe10x-filtro-electrolux-pappca20-cor-branco/p/MLB37154313,BRAND,Royal B & B,UNITS_PER_PACK,6,GTIN,7893115840943,568330522,ROYAL BEB,12,22.87,16.64,BRL
MLB4657529662,Refil Filtro Vela Compatível Purificador Soft Star Everest,52.67,BRL,1,,https://produto.mercadolivre.com.br/MLB-4657529662-refil-filtro-vela-compativel-purificador-soft-star-everest-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,638699513,ARQUITUDO REFRIGERACAO,3,17.56,0,BRL
MLB3563794807,Refil Filtro Elemento Filtrante Soft Everest,110,BRL,1,,https://www.mercadolivre.com.br/refil-filtro-elemento-filtrante-soft-everest/p/MLB28425209,BRAND,Soft by Everest,,,GTIN,7898086143062,1377825966,VIPVIP20230518111622,3,36.67,0,BRL
MLB1668325203,Refil Para Filtro Purificador Soft Everest 2 Em 1 Prolife   ,41.33,BRL,100,,https://produto.mercadolivre.com.br/MLB-1668325203-refil-para-filtro-purificador-soft-everest-2-em-1-prolife-_JM,BRAND,Planeta Água,,,,,629089783,MAKFREEZER 2020,3,13.78,0,BRL
MLB3894774864,Filtro Vela Para Purificador Água Soft Everest - Purifika,42,BRL,1,,https://produto.mercadolivre.com.br/MLB-3894774864-filtro-vela-para-purificador-agua-soft-everest-purifika-_JM,BRAND,Soft - Policarbon,UNITS_PER_PACK,1,,,834036893,GILVANIAFUMAGALLIUMBELINO,3,14,0,BRL
MLB3550002589,Refil Filtro Soft Everest 100% Compatível (todos Modelos),34.45,BRL,500,,https://produto.mercadolivre.com.br/MLB-3550002589-refil-filtro-soft-everest-100-compativel-todos-modelos-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,606944965,ESTERMARLIA,3,11.48,0,BRL
MLB2193162322,Kit 2 Pçs Refil Pró Life P/ Filtro De Água Soft Everest 1013,133.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-2193162322-kit-2-pcs-refil-pro-life-p-filtro-de-agua-soft-everest-1013-_JM,BRAND,Planeta Água,UNITS_PER_PACK,2,,,318939121,COM.SAO LEOPOLDO,4,33.38,0,BRL
MLB3560329875,Divisor De Água Soft Everest ,99,BRL,1,,https://produto.mercadolivre.com.br/MLB-3560329875-divisor-de-agua-soft-everest-_JM,BRAND,Soft Everest,UNITS_PER_PACK,1,,,313972831,MYSHOP.BR,12,9.62,16.64,BRL
MLB3502013377,Refil Polifil 500a Compátivel Soft Everest Slim Fit Baby,47.7,BRL,50000,,https://produto.mercadolivre.com.br/MLB-3502013377-refil-polifil-500a-compativel-soft-everest-slim-fit-baby-_JM,BRAND,Ef- Elementos Filtrantes,UNITS_PER_PACK,1,GTIN,7799195450280,47024000,MUNDIAL FILTROS.,12,4.62,16.34,BRL
MLB3449454535,Kit 4 Vela Filtro Purifika Compativel Com Soft Everest 2x1,125.99,BRL,5000,,https://produto.mercadolivre.com.br/MLB-3449454535-kit-4-vela-filtro-purifika-compativel-com-soft-everest-2x1-_JM,BRAND,Policarbon,,,GTIN,7898945781930,1289460166,MIRTS ATACADO,12,12.25,16.64,BRL
